,comment,label
228,"Stem przekonał mnie, a zapach jest tak świeży.",False
229,"Jeden stosunek jakości do ceny, świetny zapach, dobre prowadzenie",False
230,"Ten puder Ariel nie tylko oczyszcza, ale doskonale zachowuje kolory. Ponadto nadal jest bardzo zadowolony. Mogę tylko powiedzieć, że w 100% wyciągnięte zalecane.",False
231,W pełni zadowolony! Moje pranie jest bardzo czyste i ładnie pachnie!,False
232,"Bardzo dobry detergent ! Nigdy więcej przedawkowania, a zapach jest przyjemny. Wydajność prania jest naprawdę zawsze bardzo dobra! Kupiłbym go, ale cena jest bardzo wysoka. Niestety!",False
233,"Pranie pachnie bardzo świeżo, a zapach zostaje zachowany po wyschnięciu. Kolor prania pozostaje promienny.",False
234,"Pranie pachnie bardzo dobrze. Bardzo ważne jest dla mnie, aby zachować czysty, świeży zapach prania. Usuwa plamy superBiałe pranie naprawdę błyszczy",False
235,"Super detergent Jestem zachwycony jak zawsze. Moja babcia już używała Ariel, więc trzymałem się tego.",False
236,Super świetny produkt! Zawsze jest teraz na mojej liście zakupów.,False
237,"Bardzo dobre, pranie, czyste i świeże, polecam od razu",False
238,Pranie pachnie świeżo bez płynu do płukania tkanin i lśni nowym blaskiem,False
239,Od lat robię pranie z Ariel i jestem o tym przekonana. Prawie nic innego nie wchodzi do mojej maszyny.,False
240,"Jeden z niewielu detergentów, który niezawodnie usuwa wszystkie plamy z prania.",False
241,"Pranie jest super czyste, ręczniki pachnące.",False
242,Jestem totalnym Ariel. Nigdy nie wziąłbym żadnego innego lekarstwa. Jest i pozostaje po prostu najlepszy.,False
243,"Bez Ariel nie działa, Bardzo dobry detergent w niskich temperaturach pranie będzie czyste",False
244,pranie nie jest tak przyczepne jest moim zdaniem,False
245,Pomaga świetnie i utrzymuje świeżość przez długi czas. Pozwolono by mi to przetestować na próbce od mojej matki i jestem o tym przekonany.,False
246,"Bardzo lubię ten zapach. Niestety, nie próbowałem, ponieważ bardzo lubię PODS w tej chwili. Ale widzę z pralni mojego przyjaciela, który go używa, że jest dobrze utrzymany.",False
247,"Moje pranie jest czyste, tylko można zobaczyć resztki proszku na ciemniejszych koszulach i innych częściach prania.",False
248,"Najlepszy wynik, jak dotąd nic lepiej odkryto, pranie jest przyjemne w dotyku, przyjemny zapach",False
249,"Uwielbiamy ten detergent.  Pachnie cudownie i spełnia wszystko, co powinno.",False
250,Bardzo dobry i bardzo świeży doskonały.. Bardzo się z tego cieszę,False
251,Bardzo dobrze! !️ Przez długi czas dla mnie tylko Ariel jest,False
252,"Jestem bardzo zadowolony, pranie będzie lśniące, czyste i pachnące tygodniami",False
253,"Dzięki Ariel Color, po długiej odysei, znalazłem detergent, który usuwa wszelkiego rodzaju brud i plamy w normalnym cyklu prania bez blaknięcia, a jednocześnie nie pachnie natrętnie! W sumie jestem w pełni zadowolony.",False
254,Umyłem się nim w domu mojego przyjaciela i byłem mile zaskoczony. Nawet ubrania robocze stały się czystsze niż oczekiwano.,False
255,"Super pranie, lubię to brać, ale jest też tak, że kolory po prostu blakną z proszkiem, nie masz tego z płynnym detergentem. Ale to jest niezależne od produktu",False
256,Zawsze biorę białe pranie. Do tej pory pozbyłem się całego brudu. Pranie również staje się jasnobiałe.,False
257,"Czy to z białym praniem, czy z kolorowym 30 stopni lub 60 stopni",False
258,"Świetny detergent, Ariel to po prostu marka, która odnosi sukcesy od wielu lat i słusznie. Detergent jest świetny, pranie jest czyste i pachnie świetnie",False
259,"Po długim zażyciu innego detergentu i praniu stało się szarawe, przełączyłem się na Ariel i pranie jest teraz znacznie jaśniejsze, a szara mgiełka zniknęła.",False
260,"Zawsze jestem zaskoczony, jak wszystkie plamy są usuwane w niskich temperaturach. Ponadto mój syn ma neurodermitis i nie ma reakcji alergicznych",False
261,Ariel czyści doskonale......... Jestem bardzo zadowolony..... Mogę go tylko polecić.........,False
262,"Do góry! Nawet babcia go używała, moja mama, a teraz ja.",False
263,"To mój ulubiony produkt, od lat kupuję detergent kolorowy Ariel zawsze kupowany",False
264,"Mój ulubiony detergent, pierze się świetnie, a jeśli weźmiesz za dużo, nie ma natychmiast plam.",False
265,Nie kupuję żadnego detergentu poza tym. Zapach prania nawet po długim czasie w szafie jest bardzo dobry i nigdy nie miałem problemów z plamami po praniu.,False
266,"Uwielbiam to ariel, zapach świeżego prania i czystości i wyciągnij z niego wszystko, co dobre, które plamy są naprawdę tak wspaniałe",False
267,"Ariel jest najlepszym detergentem do wszystkich tkanin, zwłaszcza odzieży roboczej",False
268,"Kolor Ariel jest również przekonujący, pranie jest nieskazitelnie czyste, pachnie dobrze nawet w niskich temperaturach iw krótkim programie.",False
269,"Zapewnia przekonujący efekt prania, brak szarego zamglenia, wyraźne kolory nawet w niskich temperaturach.",False
270,"Wolę brać strąki, z proszkiem już miałem problem, że na praniu były jeszcze resztki, ponieważ noszę wiele ciemnych rzeczy, to nie jest miłe. Strąki rozpuszczają się świetnie, pranie jest czyste i dobrze pachnie.",False
271,Biorę proszek Ariel od dłuższego czasu i jestem bardzo zadowolony. Lubię też zapach świeżości.,False
272,Jest to dochodowa produkcja i od tego czasu zawsze była w moim domu.,False
273,"Jestem bardzo zadowolony z ariel, przyzwyczajony do proszku, potem przyszedł płynny detergent, a teraz strąki. Super dzięki producentom, strąki są czystą rzeczą.",False
274,Najlepszy detergent kolorowy! Nie chcę już tego przegapić!,False
275,"Chociaż próbujesz również innych środków pomiędzy, zawsze wracasz do tego, co jest dobre ... Ariel proszek detergent do pościeli, zasłon, itp.",False
276,"Ten proszek do prania jest bardzo dobrym produktem!  To jest to, co lubię kupować raz za razem. Jestem w większości bardzo zadowolony z wydajności prania.",False
277,"Pranie było nienagannie czyste, a zapach był również doskonały.",False
278,"Myślę, że to świetnie, mimo że używam ARIEL dopiero od prawie 40 lat, jeszcze go nie próbowałem",False
279,"Od prawie 40 lat tylko ARIEL, po prostu najlepszy jaki jest",False
280,"Używam Ariel dopiero od prawie 40 lat i wszystkie odmiany, nie chcę niczego więcej",False
281,"Pranie staje się czyste, a przyjemny zapach pozostaje w praniu",False
282,"Ubrania są bogato czyste, pachną świeżo.",False
283,"Uwielbiam detergent Ariel! Zapach pachnie naprawdę dobrze, a pranie staje się naprawdę ładne i białe i pozostaje białe! Większość plam usuwam również przy pierwszym praniu. Więc mogę go tylko polecić",False
284,"Muszę przyznać, że kupuję tylko Ariel. Jestem bardzo zadowolony, ponieważ jest to w sam raz dla moich ubrań i dla mojej skóry.",False
285,"Jestem bardzo zadowolony z detergentu, z 3 dziećmi jest dużo brudu i zawsze cieszę się, gdy rzeczy wychodzą z maszyny czyste. Pachnie bardzo dobrze, przez większość czasu używam go bez płynu do płukania tkanin. Nie używaj już żadnego innego proszku do detergencji.",False
286,"Produkt jest doskonały, nie mogę sobie wyobrazić lepszego, kontynuuj dobrą pracę Ariel",False
287,Jesteśmy bardzo zadowoleni z Ariel. Używaj tylko proszku. Pranie pachnie bardzo przyjemnie po praniu. Nie używaj płynu do płukania tkanin.,False
288,"Czyszczenie blatu odbiera kolory, a także szarą skórkę raczej mniej, ale najważniejsze jest czyste ;)",False
289,Zawsze używaliśmy Ariel i polecamy go innym.,False
290,"W przeciwieństwie do wielu innych marek, lepiej jest dozować pranie i zachować kolor, potrzebujesz mniej proszku do prania, aby osiągnąć dobre wyniki. Pranie jest czystsze z niewielką ilością proszku do prania niż w przypadku wielu innych produktów, w których trzeba użyć dwa lub trzy razy więcej proszku.",False
291,"Wysoka wydajność, optymalne czyszczenie, chwyta wszelkie zabrudzenia",False
292,Doskonały detergent o absolutnie długotrwałym zapachu nawet bez płynu do płukania tkanin. Nigdy więcej!,False
293,"Zufirieden ze stosunkiem ceny do wydajności. Wynik po praniu, zgodnie z oczekiwaniami, jest dobry.",False
294,"Dostaję moją odzież roboczą bardzo czystą z tym detergentem i jest ładna i biała. W przeszłości musiałbym je chlorować 2x w roku, na szczęście już tego nie potrzebuję. Jestem tak zadowolony, że kupuję tylko Ariel. Dziękuję!",False
295,"Używam tylko Ariel, ponieważ i tak bardzo przyjemne prostowanie, specjalna czystość wszystkie plamy znikają, każda mama z dzieckiem wie, co to znaczy mieć brudne pranie! Po prostu najlepszy produkt",False
296,"Pram głównie białe ręczniki, obrusy i dywaniki kąpielowe. Pranie pachnie świeżością, wychodzi z pralki super czyste i nie mam żadnych pozostałości detergentu w komorze detergentu. Dla mnie jak dotąd najlepszy detergent do prania.",False
297,Wszystkie plamy na mojej drogiej białej koszuli.Na szczęście Ariel zmywa wszystko z powrotem.,False
298,Czyste pranie świeżym zapachem. Jestem bardzo zadowolony z produktu. Kupiłbym ponownie w dowolnym momencie.,False
299,"Mój absolutny faworyt od wielu, wielu lat. Moja mama już go używała i ja go przejąłem. Przez lata, oczywiście, próbowałem różnych innych marek i bezimiennych proszków do prania i zawsze wracałem do Ariel z wyrzutami sumienia.",False
300,"Bardzo dobrze, że nadal by się to odbywało, ponieważ jestem zbyt szczęśliwy",False
301,"Jestem zadowolony z tego detergentu, robi to, co obiecuje.",False
302,"Myję się z Arielką od lat i jestem bardzo zadowolona. Z jednej strony pierze się czysto, az drugiej jest delikatny dla prania. Ponadto wydziela bardzo subtelny zapach, który nadaje praniu dodatkowy świeży charakter.",False
303,"Super kolorowy detergent, zawsze miałem ten z dm wcześniej, ale w pewnym momencie pozostał stęchły w ubraniach. Ariel jest nieco droższy, ale wart swojej ceny.",False
304,Z produktu jestem zadowolony miło spędzić czas lata,False
305,Bardzo dobry zapach.Wydajność prania z plamami trochę zbyt luźnymi!,False
306,"Jeden z najlepszych proszków do prania, jakie znam, tutaj stosunek ceny do wydajności jest odpowiedni!",False
307,"Ogólnie rzecz biorąc, w porządku. Pranie pachnie świetnie Niestety, w opakowaniu, które kupiłem, brakowało pomocy w dozowaniu",False
308,"Jestem bardzo zadowolony z lekkiego prania i gotowania prania tylko z ciemnym praniem, często można zobaczyć pozostałości proszku",False
309,Po prostu świetnie!!! Moje dzieci i ja bardzo dobrze tolerujemy detergent. Zapach jest niesamowity i trwa bardzo długo ...,False
310,Wyjątkowy wybórZ pewnością najlepszy proszek do prania w historii,False
311,"Używam Ariel dopiero od lat. Jestem zadowolony, ale to nie robi plam. Następnie stosuje się dodatkowe środki zaradcze.",False
312,"Witam, powiedziałbym, że Ariel ma świetną nową kompozycję. Pranie jest ładne i czyste, a zapach jest po prostu niebiański.",False
313,Zawsze przysięgałem na proszek. Jest zdecydowanie tańszy i ten rozmiar utrzymuje się bardzo długo. Najwyższa jakość,False
314,"Mój ulubiony, jeśli chodzi o detergenty o dużej wytrzymałości! Po przetestowaniu wszystkich możliwych kształtów i form zawsze wracam do pudru Ariel Compact! Jestem absolutnie przekonany o wyniku prania, jasne zalecenie !!",False
315,"Najlepszy kolorowy detergent, jaki kiedykolwiek miałem w maszynie! Do tej pory zrobił wszystkie plamy, ale tylko proszek to osiąga, strąki nie mogą tego zrobić.... Zamierzam się tego trzymać, ponieważ moje pranie utrzymuje kolory przez długi czas i jest absolutnie czyste!",False
316,"Mój absolutnie ulubiony detergent, po długich poszukiwaniach i wielu poszukiwaniach.",False
317,Świeże i pachnące pranie... Fajnie jest go odłożyć. Zachowanie jakości tkaniny jest również świetne. Gorąco polecam.,False
318,Bardzo lubię go używać i to od lat. Polecam.,False
319,"Próbowałem już wiele, a ten detergent jest po prostu najlepszy! Zwłaszcza z białym praniem i małym dzieckiem :)",False
320,Często używam Ariel do brudnego prania i jestem bardzo zadowolony. Kolory pozostają świetliste.,False
321,"Bardzo dobry detergent, ale preferuj wersję płynną",False
322,"W przypadku białego prania jest to mój główny detergent. Plamy są dobrze usunięte, pranie pozostaje białe i nie ma szarej mgiełki. Uważam, że zapach jest przyjemny, niezbyt denerwujący.",False
323,Ariel to dla mnie najlepszy detergent. Pranie jest zawsze niezawodnie czyste i ma przyjemny zapach.,False
324,Jestem bardzo zadowolony. Polecam Ariel moim znajomym.,False
325,"NIE BYŁEM W PEŁNI USATYSFAKCJONOWANY, PONIEWAŻ PROSZEK NIE ROZPUŚCIŁ SIĘ CAŁKOWICIE W TEMPERATURZE 30 STOPNI.",False
326,"Super łatwe dawkowanie, świetne wyniki. Mam 1-osobowe gospodarstwo domowe, więc nie muszę się myć zbyt często, więc uważam, że kapsułki są bardzo praktyczne",False
327,"Uwielbiam Ariel i lubię używać go wielokrotnie, nawet w niskiej temperaturze prania",False
328,Myję się z Ariel Color od lat i nigdy bym tego nie zmienił. To jest po prostu niesamowite.  Zmywa wszelkie plamy z ubrań moich dzieci bez wstępnej obróbki.,False
329,"Łodyga jest najlepszym detergentem, jaki kiedykolwiek jadłem, chociaż w płynie nadal bardzo dobry",False
330,"Na początku byłem sceptyczny... Znowu coś nowego itp. Ale muszę powiedzieć, że strąki są idealne, pod każdym względem! Tippi Top wydajność czyszczenia, zwłaszcza niewiarygodnie wspaniały zapach ... Kciuk w górę!",False
331,"Super detergent tylko do ciężkich zabrudzeń, ponieważ potrzebuje również drugiego uruchomienia ... Ale jeśli masz dzieci i masz więcej niż 12 lat, wiesz, ile prania się zbiera !!! To nie jest problem z tymi detergentami, masz wrażenie, że po prostu trudno jest opróżnić :D",False
332,"Produkt mnie przekonał. Wyniki prania są bardzo dobre, zapach doskonały.",False
333,"Jestem fanem produktu, ponieważ jest to kolorowy wadchmottel, nie oczekuję czystego białego prania, ale trochę się odbarwia, gdy myję go tym detergentem ... Niemniej jednak produkt ma wspaniały zapach i zmywa wszystko do czysta!",False
334,"Wynik prania jest zawsze przekonujący. Nawet w niskich temperaturach iw programie ekspresowym (30 minut) pranie będzie czyste, pachnie przyjemnie świeżo, a kolory będą świecić.",False
335,"jest super pachnący, kocha całą rodzinę. Gorąco polecam",False
336,Jestem bardzo zadowolony i polecam detergent każdemu.,False
337,Super środek zaradczy zawsze poleca go bardzo dobrze na plamy,False
338,"Jesteśmy absolutnie zachwyceni obydwoma wariantami, czy to płynnym, czy proszkowym. Zapach jest świetny i będzie idealnie czysty nawet od mojego męża pomimo oleju silnikowego ;)",False
339,Detergent do prania Ariel jest naprawdę najlepszy ze wszystkich. To naprawdę czyści bardzo dobrze przy najniższej dawce. W połączeniu z płynem do płukania tkanin Lenor po prostu świetnie.,False
340,Dla mnie Ariel to najlepszy proszek do prania.,False
341,"Ariel ,,,jest super detergent moje pranie będzie super czyste .. Biel pozostaje biała nawet po 100-krotnym umyciu. Nawet kolorowa bielizna zachowuje swoją promienną czystość ...",False
342,Produkt dotrzymał obietnicy na lata. W czystości i jakości.,False
343,"Wszystkie plamy zniknęły, a dzięki aktywnemu tlenowi 99,99 procent bakterii, wirusów i grzybów jest usuwanych bez agresywnych pozostałości!",False
344,"Ariel wyróżnił się dla mnie jako własna marka. Kolory pozostają kontrastowe... Pranie będzie czyste, plamy znikną, a pranie do gotowania będzie jasnobiałe... Do góry!",False
345,"Mój detergent nr 1 od lat. Jeśli chodzi o kolorowe i łagodne detergenty, lubię kupować tańszą markę.",False
346,"Praktycznie dorastałem z tym. Moja babcia i moja mama też go używały. Jestem bardzo podekscytowany tym produktem. Pakiet wartości dokładnie mi odpowiada, ponieważ sumuje się do dużej ilości prania w moim domu. Plamy nie stanowią problemu, a białe pozostają białe.",False
347,"Najlepszy detergent do kolorowych, farby się nie wypłukują, a plamy są niezawodnie usuwane,",False
348,"Produkty Ariel kupują również za granicą np. Gran Canaria, polecane są tam również z wodą.",False
349,"Moim zdaniem Ariel jest liderem jako detergent, ponieważ dotrzymuje tego, co obiecuje nawet przy 30 stopniach i naprawdę pachnący wraca z maszyny",False
350,Bardzo zadowolony Bis weisse T-shirty (kuchnia) plamy bardzo uparte,False
351,"Bardzo skuteczny detergent o dużej wytrzymałości, którego używam od bardzo dawna. Zawsze jestem zaskoczony tym, jak czyste i zadbane pranie wychodzi z pralki. Czas za to podziękować.",False
352,Najlepszy detergent! Jako matka trójki dzieci mam niekończące się pranie. Próbowałem wielu rodzajów detergentów ... ale żaden z nich nie pozwala mi usunąć krasnoludów tak dobrze jak Arirl!,False
353,Bardzo zadowolonyDopóki białe koszulki (kuchnia)Plamy bardzo uparte Nie będzie czysto,False
354,Od lat szukam odpowiedniego detergentu i próbowałem różnych rzeczy. Używam Ariel regularnie od około roku i jestem bardzo zadowolony.,False
355,"Myślę, że produkt jest świetny, pranie jest czyste i bardzo przyjemne.",False
356,"Detergent jest świetny! Kiedyś myłem się z innymi markami, ale po tym, jak mogłem wypróbować produkt, przekonał mnie.",False
357,"Od lat mamy ARIEL jako detergent, ponieważ nasza starsza córka ma własne gospodarstwo domowe, nie ma innej cechy, która by ją przekonywała!!!!",False
358,"Jutro kupię ARIEL COMPACT POWDER, moje pranie było tak czyste, to jest DETERGENT, którego szukałem przez długi czas",False
359,"Najlepsza jakość i wydajność, jak wszystko od Procter and Gambel",False
360,"Bardzo dobry detergent, pierze jak powinien, a nawet lepiej.",False
361,"Mój standardowy detergent, tylko strąki mogą czyścić jeszcze lepiej, ale ponieważ są dla mnie zbyt drogie, trzymam się proszku. Tutaj stosunek ceny do wydajności jest właściwy.",False
362,"Niestety nie dostałem darmowej próbki, ale znam ten produkt. Detergent Ariel może być wysoce zalecany. Również bardzo dobry wynik prania w niskich temperaturach. Topmast!",False
363,"Uwielbiam to Wysoka jakość i bardzo ładne, zawsze to ❤️❤️❤️ kupuję",False
364,"Kupuję tylko Ariel, jestem zachwycony, pranie jest czyste nawet w temperaturze 30 stopni i ładnie pachnie!",False
365,"Jestem bardziej niż zadowolony, zwłaszcza że powinien być dobry bez płynu do płukania tkanin świetnie",False
366,"nawet w temperaturze 40°C wszystkie plamy, które pojawiły się na ubraniach podczas posiłku, zniknęły.",False
367,"Najlepszy proszek do prania kiedykolwiek, pranie będzie ładne i czyste i dobrze, jestem bardzo zadowolony",False
368,"Myje się tak, jak sobie wyobrażałem. W każdym razie bardzo dobrze.",False
369,"Dziękuję przede wszystkim, że pozwolono mi przetestować produkt. Byłem więc zadowolony z Produkt.Es pachnie bardzo przyjemnie i polecam go innym.",False
370,Naprawdę świetny detergent polecam każdemu ponownie teu teu,False
371,Jestem naprawdę bardzo zadowolony z tego produktu. Moje pranie wygląda jak nowe!,False
372,"Pranie będzie czyste, pachnie subtelnie świeżo. Przyjemny. Dobry efekt prania!",False
373,"Świetny stosunek jakości do ceny! Moje pranie będzie puszyste, miękkie i czyste.",False
374,"Zrobiłem pranie z nim czas, że używam tylko Ariel, usuwa całą opiekę.",False
375,"super produkt weiter so, besser geht nich bei eo ein Produkt",False
376,"Podoba mi się produkt i polecam go innymWäscht super, a także idzie bardzo dobrze, wszystkie plamy wychodzą, jestem całkowicie zadowolony",False
377,Dobry wynik prania z normalnie zabrudzonym praniem.,False
378,Jestem bardzo zadowolony. Zapach i moc prania są świetne.,False
379,"Super,, mogę tylko polecić! Używamy tylko proszku Ariel i jesteśmy bardzo zadowoleni. Pranie staje się czyste i pachnie bardzo dobrze.",False
380,"Próbowałem już wielu produktów i zawsze wracam do ariel, nawet w niskich temperaturach widać wynik Biały jak biały Top Top Top",False
381,"Zapach czystości jest ważny, szczególnie w naszym solarium",False
382,"Jeśli jesteś alergikiem jak ja, jesteś zależny od tego, że składniki nie zmieniają się na stałe. Ponadto usuwanie plam prawie zawsze działa od razu, bez prac przygotowawczych; Wyjątek: wysuszone plamy kałowe.",False
383,"Zawsze jestem zachwycony efektem Ariel! Pranie jest zawsze świeże i czyste. Opakowanie ""100 prań"" wystarcza na 3 miesiące codziennego prania. Moja pralka również zawsze pozostaje świeża. Opakowanie jest solidne, wygodne do przenoszenia. 100% 5 gwiazdek. Dziękuję Ariel!",False
384,Używamy tylko proszku Ariel i jesteśmy bardzo zadowoleni. Pranie staje się czyste i pachnie bardzo dobrze.,False
385,"Jestem przekonany o czystości, z kolorowym praniem wydajność czyszczenia jest naprawdę na najwyższym poziomie! Niestety, nadal miałem trochę szarej mgiełki w praniu z ciężkim detergentem.",False
386,"Ariel udaje mi się umyć go za każdym razem, nawet przy 30 lub 40 stopniach prania.Używam go od lat i zawsze polecam.",False
387,"nie noś ciągle opakowań detergentu, nie mogę jeszcze powiedzieć wiele o produkcie bezpośrednio, ponieważ użyłem z nim tylko 2 wsadów do prania",False
388,Myję się z ariel od lat i jestem bardzo zadowolony.  Przejście na inne produkty nigdy mnie nie satysfakcjonowało.,False
389,"Pobicia! Wiele razy próbowałem czegoś innego, ale zawsze kończyłem na Ariel.",False
390,"Mogę go tylko polecić: jest droższy niż inne detergenty, najlepiej czyści i usuwa plamy",False
391,"Super detergent, optymalny stosunek jakości do ceny.",False
392,Ariel jest nr 1 (biały i kolorowy). Chcę tylko korzystać z tej marki. Dziękuję :),False
393,"Najlepszy detergent, czy to kolorowy, do białego prania lub z febreeze, wszystko, co próbowałem i wszystkie są świetne",False
394,"Myślę, że prosty dozowani i zapach są świetne. Nie byłem jeszcze w stanie odpowiednio ocenić zachowania kolorów, ponieważ mogłem to ocenić tylko na nowej części garderoby. Ale biel świeci bardziej (przynajmniej tak sobie wyobrażam)",False
395,"Jest idealny taki, jaki jest. Plamy zniknęły, a pranie pachnie bardzo dobrze",False
396,Wspaniały zapach! Super czyste pranie nawet w niskich temperaturach!,False
397,"Obsługa jest naprawdę bardzo łatwa i czysta, pranie jest naprawdę lśniąco czyste i pachnie cudownie. Muszę przyznać, że byłem bardzo mile zaskoczony.",False
398,"Nie mogę powiedzieć nic więcej o tym, że nasze pranie jest jasne białe i czyste. Poza naprawdę uporczywymi plamami, które i tak wymagają wstępnej obróbki, Ariel ma wszystko.",False
399,"Świetna wydajność prania, usuwa nawet uporczywe plamy, a pranie ładnie pachnie",False
400,"Miałem szczęście być testerem produktu Ariel 3in1 Pods, teraz kupiłem również ten detergent w międzyczasie, czy to możliwe, że nie pachnie tak intensywnie?",False
401,"Ogólnie rzecz biorąc, Ariel Actilift jest w porządku! Ale może być lepiej z usuwania plam, jeśli wierzysz reklamie.",False
402,W ich opisie na opakowaniu wyjaśniony jest tylko główny cykl prania! Jaką ilość wkładam w cykl prania wstępnego?,False
403,"Jestem bardzo zadowolony z produktu ..... Łatwy w użyciu, dobre usuwanie plam i przyjemny zapach.... Bardzo dobrze!",False
404,"Jestem całkiem zadowolony. Plamy wyszły na zewnątrz, ale usuwanie zasłony nie było tak dobre. Z drugiej strony obsługa jest bardzo prosta. Wysoce zalecane dla małego gospodarstwa domowego.",False
405,"Bardzo łatwy w użyciu, bardzo dobra wydajność czyszczenia nawet w niskich temperaturach. Bardzo przyjemny zapach. Gorąco polecam.",False
406,Ariel jest bardzo dobrym detergentem. Jestem przekonany i nie kupuję nic innego w tej chwili,False
407,Jestem bardzo zadowolony i używam Ariel od lat.,False
408,Chyba będę musiał kupić go ponownie!   Mamy tyle zabawy jedząc bez myślenia o fleken..! Wspaniały.,False
409,Wydajność prania jest świetna. Obsługa jest łatwa i uwielbiam zapach.,False
410,Ariel jest bardzo dobrym detergentem. Jestem przekonany i nie kupuję nic innego w tej chwili.,False
411,"Jestem bardzo zadowolony z nowego produktu Ariel, łatwego w użyciu, bardzo przyjemnego zapachu, doskonałej wydajności prania. Chętnie użyję go ponownie :)",False
412,"Lekkie dozowanie, plamy były również usuwane po umyciu. Muszę powiedzieć, że pracuję w opiece i jest wiele plam. Tylko to, co mi osobiście nie podobało się, to zapach, mógł być bardziej świeży. Ale w przeciwnym razie świetnie, kupiłbym go ponownie i nadal był pomijany.",False
413,Pranie pachnie dobrze i jest czyste i czyste. Wyniki prania w niskich temperaturach są bardzo dobre.,False
414,"Pozwolono mi przetestować produkt.... doskonały w obsłudze, bardzo dobra wydajność prania, niskie zużycie detergentów",False
415,"Otrzymałem nowy Ariel jako próbkę produktu i od tego czasu robię z nim pranie i jestem naprawdę, naprawdę podekscytowany, po prostu robi to, co mówi na puszce;",False
416,"Robi prawie wszystko clean.In przypadku mocno zabrudzonych rzeczy, muszę wziąć inne środki (żywność dla niemowląt itp.)",False
417,"Ten produkt jest idealny. Mogę sprawić, że wszyscy będą czyści.",False
418,"Myślę, że supeeeer Ariel jest dobry!!!! Pachnie dobrze, a pranie lśni!!!!!!!!",False
419,Użyłem dziś detergentu na moim białym praniu. Wszędzie wciąż były plamy. Zdecydowanie już tego nie kupuję.,False
420,"Wziąłem już Ariel i byłem bardzo podekscytowany, było już kilka odnowień i jeszcze go nie testowałem, ale to byłoby",False
421,"Pranie jest ładne i czyste i pachnie świeżo, zawsze szczęśliwe.",False
422,Ariel od dawna jest jednym z moich ulubionych produktów do prania. Zapach i czystość nie pozostawiają nic do życzenia....,False
423,"Super wydajność prania i wydajność cenowa, szczególnie z dziećmi!",False
424,Od lat robię pranie z Ariel i jestem o tym przekonana. Czysty i dobry zapach.,False
425,Super świetny detergent. Czyści bardzo niezawodnie i pachnie bardzo przyjemnie. Mogę go tylko polecić wszystkim,False
426,"Super detergent, gorąco polecam. Nawet plamy z trawy i inne przerażające plamy.",False
427,Jestem bardzo podekscytowany Arielką. Kupiłbym go ponownie w dowolnym momencie. Poleciłem go również innym.,False
428,"Myję się tylko z Arielką. Pranie jest zawsze, ale naprawdę zawsze czyste, bez względu na to, jakie plamy się w nim znajdują.",False
429,"Polecam Ariel każdemu. Nie potrzebujesz zbyt dużo detergentu, a mimo to pranie jest czyste i pachnie cudownie świeżościąLg Ela",False
430,Z ariel byłem w stanie wyprać ubrania robocze mojego męża i syna w 30 stopniach bez żadnych obaw i były super czyste,False
431,Czy mój detergent... toleruje całą rodzinę. Jesteśmy przekonani!!!!!,False
432,"Bardzo dobre, bezproblemowe pranie możliwe, super utrzymać",False
433,Używamy Ariel od lat i nadal jesteśmy z niego bardzo zadowoleni.,False
434,Używamy Ariel w kółko i robimy to od lat. Gorąco polecamy,False
435,Jestem bardzo zadowolony i bardzo czyście i bardzo dobrze się prostuje,False
436,"Jestem podekscytowany i bardzo zadowolony, trzymam się tego. Dziękuję bardzo",False
437,"Znam Ariel od mojej matki, dorastałem z nim i mam go przez jakiś czas w moim domu dzięki twoim kuponom. Wydajność czyszczeniaUsuwanie plam ochronnych TOP tylko po to, aby polecić mój wybielający połysk ponownie jak NOWOŚĆ Dziękuję",False
438,"Wolę detergenty Ariel, ponieważ są jedynymi, które nie sprawiają, że kicham, gdy otwieram opakowanie i ładnie pachną. Niestety, moja ulubiona odmiana z febreze prawie nigdzie nie jest kupowana w opakowaniach zbiorczych, a szkoda!",False
439,"Myślę, że detergent jest dobry. Niestety, zawartość jest coraz częściej zmniejszana przy tym samym rozmiarze opakowania, teraz proszek zawiera tylko 14 WL w tej samej cenie.",False
440,Biała koszula z brudnymi brzegami w ogóle nie działa. Nawet moja całkowicie zabrudzona biała koszula pierze Ariel bez plam. Trudne miejsca na białym nie stanowią problemu dla Ariel.,False
441,"Kolor Ariel pozostawia kolory silne. Nawet plamy znikają bez zbędnych ceregieli. Detergent jest świetny, moje suknie są za każdym razem jasnobiałe. Kontrast kolorystyczny pozostaje silny, po prostu świetny.",False
442,"Używam proszku do prania do mojego białego prania, bardzo dobry efekt prania, wszystko czyste i czyste.",False
443,"Używam Ariel od lat, moja mama zawsze go brała. Jestem bardzo zadowolony z wydajności czyszczenia,Ariel tworzy nawet najgorsze plamy.",False
444,Mój standardowy detergent. Uwielbiam ten zapach i zawsze go polecam. Wydajność czyszczenia jest przekonująca. Używam go do wszystkich prań.,False
445,"Cudowny zapach i uczucie miękkości na skórze, nawet po ugotowaniu, przypomina mi raz po raz noc z dziadkami. ;)",False
446,"Dobry detergent, ale z 22 ct na pranie również nie jest tanim domem. Przy 30°C obiecuje się więcej niż robi, ale lepiej niż w przypadku innych detergentów.",False
447,"Bardzo zadowolony z proszku, chociaż osobiście uważam, że żel jest lepszy do białego prania :D",False
